+-----------------------------------+-------+
|               name                | birth |
| Atmen Kelif                       | 1968  |
| Atsuro Watabe                     | 1968  |
| Aya Sugimoto                      | 1968  |
| Billy Boyd                        | 1968  |
| Billy Crudup                      | 1968  |
| Blake Harper                      | 1968  |
| Bobbie Phillips                   | 1968  |
| Bryan Law                         | 1968  |
| Casper Christensen                | 1968  |
| Casper Van Dien                   | 1968  |
| Chien-Lien Wu                     | 1968  |
| Cliff Curtis                      | 1968  |
| Cuba Gooding Jr.                  | 1968  |
| Cynthia Watros                    | 1968  |
| Damien Odoul                      | 1968  |
| Damián de Santo                   | 1968  |
| Daniel Craig                      | 1968  |
| Daniela Nardini                   | 1968  |
| Darren Day                        | 1968  |
| David Hewlett                     | 1968  |
| David Lee Russek                  | 1968  |
| Davide Lepore                     | 1968  |
| Debbie Rochon                     | 1968  |
| Debra Messing                     | 1968  |
| Diana Golden                      | 1968  |
| Dileep                            | 1968  |
| Ed O'Brien                        | 1968  |
| Eddie Griffin                     | 1968  |
| Edmund Telgenkämper               | 1968  |
| Edward Burns                      | 1968  |
| Edward Conna                      | 1968  |
| Edward M. Kelahan                 | 1968  |
| Eero Aho                          | 1968  |
| Eiji Ezaki                        | 1968  |
| Elda Alvigini                     | 1968  |
| Elsa Zylberstein                  | 1968  |
| Emma Wiklund                      | 1968  |
| Eric Bana                         | 1968  |
| Erich Wildpret                    | 1968  |
| Erik Palladino                    | 1968  |
| Fernando Cayo                     | 1968  |
| Freddie Johnson                   | 1968  |
| Frédéric Diefenthal               | 1968  |
| Gary Stretch                      | 1968  |
| Giuseppe Battiston                | 1968  |
| Golan Azulai                      | 1968  |
| Güven Kiraç                       | 1968  |
| Hajime Mao                        | 1968  |
| Hans-Jochen Wagner                | 1968  |
| Hee-kyung Jin                     | 1968  |
| Ho-jung Kim                       | 1968  |
| Horacio Almada                    | 1968  |
| Hovhannes Babakhanyan             | 1968  |
| Hugh Jackman                      | 1968  |
| Hugo Metsers                      | 1968  |
| Hyeon-jun Shin                    | 1968  |
| Isabella Santodomingo             | 1968  |
| Jacek Braciak                     | 1968  |
| Jackson Costa                     | 1968  |
| Jacqueline Lustig                 | 1968  |
| James Kochalka                    | 1968  |
| James Miller                      | 1968  |
| Janusz Radek                      | 1968  |
| Jasna Zalica                      | 1968  |
| Jay Chandrasekhar                 | 1968  |
| Jeanne Balibar                    | 1968  |
| Jeff Galpin                       | 1968  |
| Jeffrey Donovan                   | 1968  |
| Jennifer Ciesar                   | 1968  |
| Jernej Sugman                     | 1968  |
| Jim Bennett                       | 1968  |
| Jim Caviezel                      | 1968  |
| Johnny Kim                        | 1968  |
| Jolanta Fraszynska                | 1968  |
| Jordi Mollà                       | 1968  |
| Joy Sengupta                      | 1968  |
| Juan Carlos Vellido               | 1968  |
| Judith Hofmann                    | 1968  |
| Jules Asner                       | 1968  |
| Julie Carlsen                     | 1968  |
| Katharina von Bock                | 1968  |
| Katia Condos                      | 1968  |
| Kazu Itsuki                       | 1968  |
| Kazushige Komatsu                 | 1968  |
| Kevin Heffernan                   | 1968  |
| Kristi Russell                    | 1968  |
| Kyôka Suzuki                      | 1968  |
| LL Cool J                         | 1968  |
| Lee Kan-Hee                       | 1968  |
| Lisa Loeb                         | 1968  |
| Lucy Lawless                      | 1968  |
| Luke Goss                         | 1968  |
| Magdalena Gnatowska               | 1968  |
| Manuel Wiborg                     | 1968  |
| Marcial Di Fonzo Bo               | 1968  |
| Maria Avdjushko                   | 1968  |
| Maria Grazia Cucinotta            | 1968  |
| Marie-Josée Forget                | 1968  |
| Marina Albuquerque                | 1968  |
| Mario Irrek                       | 1968  |
| Marius Biegai                     | 1968  |
| Mark Lee                          | 1968  |
| Masahiro Toda                     | 1968  |
| Mathilde Seigner                  | 1968  |
| Megan Follows                     | 1968  |
| Michael Herbig                    | 1968  |
| Michiko Hada                      | 1968  |
| Mike Dopud                        | 1968  |
| Muhammad Sad                      | 1968  |
| Nadia Farès                       | 1968  |
| Naomi Watts                       | 1968  |
| Nene Ohtsuka                      | 1968  |
| Nicola Siri                       | 1968  |
| Nitin Ganatra                     | 1968  |
| Oh-seong Yu                       | 1968  |
| Olga Bonczyk                      | 1968  |
| Olga Kabo                         | 1968  |
| Oliver Clemens                    | 1968  |
| Oliver Korittke                   | 1968  |
| Owen Wilson                       | 1968  |
| Parker Posey                      | 1968  |
| Pascale Bussières                 | 1968  |
| Petr Hradil                       | 1968  |
| Pierre Palmade                    | 1968  |
| Qi Gao                            | 1968  |
| Rad Lazar                         | 1968  |
| Ramón Llao                        | 1968  |
| Ravi Teja                         | 1968  |
| Roberto Enríquez                  | 1968  |
| Rolf Aldag                        | 1968  |
| Romany Malco                      | 1968  |
| Roque Baños                       | 1968  |
| Russell Friedenberg               | 1968  |
| Sabrina Salerno                   | 1968  |
| Salil Ankola                      | 1968  |
| Sam Rockwell                      | 1968  |
| Samir Soni                        | 1968  |
| Sandrine Kiberlain                | 1968  |
| Santi Millán                      | 1968  |
| Sara von Schwarze                 | 1968  |
| Sarah McLachlan                   | 1968  |
| Sebastian Bach                    | 1968  |
| Sebastian Christoph Jacob         | 1968  |
| Serge Postigo                     | 1968  |
| Seung-Yun Lee                     | 1968  |
| Shin-yang Park                    | 1968  |
| Sidse Babett Knudsen              | 1968  |
| Sofie Gråbøl                      | 1968  |
| Sol Kyung-gu                      | 1968  |
| Sophie Okonedo                    | 1968  |
| Stacey Kent                       | 1968  |
| Stan Kirsch                       | 1968  |
| Suliman Eid                       | 1968  |
| Taishen Cheng                     | 1968  |
| Takao Osawa                       | 1968  |
| Tamer Hassan                      | 1968  |
| Tereza Brodská                    | 1968  |
| Tim Cormack                       | 1968  |
| Timothy Olyphant                  | 1968  |
| Tom Murphy                        | 1968  |
| Tomasz Burka                      | 1968  |
| Tommi Eronen                      | 1968  |
| Tony Hawk                         | 1968  |
| Venu Madhav                       | 1968  |
| Vicenta N'Dongo                   | 1968  |
| Vyacheslav Kulakov                | 1968  |
| Vítor Correia                     | 1968  |
| Will Smith                        | 1968  |
| Xiaoyi Chen                       | 1968  |
| Yelba Osorio                      | 1968  |
| Yui Natsukawa                     | 1968  |
| Zack Zublena                      | 1968  |
| Adam Seth Nelson                  | 1969  |
| Adam Trese                        | 1969  |
| Adrián Navarro                    | 1969  |
| Aga Muhlach                       | 1969  |
| Ahmed Helmy                       | 1969  |
| Ahmed Rashwan                     | 1969  |
| Ajay Devgn                        | 1969  |
| Alain de Botton                   | 1969  |
| Alan Westaway                     | 1969  |
| Albert Cadabra                    | 1969  |
| Alex Castillo                     | 1969  |
| Aline Küppenheim                  | 1969  |
| Amitai Kedar                      | 1969  |
| Ana Risueño                       | 1969  |
| Anders W. Berthelsen              | 1969  |
| Andrew Breitbart                  | 1969  |
| Andrew Lin                        | 1969  |
| Andrew Rothenberg                 | 1969  |
| Andrey Golubev                    | 1969  |
| Anna Ardova                       | 1969  |
| Anthony Azizi                     | 1969  |
| Arturo Cisneros                   | 1969  |
| Assi Levy                         | 1969  |
| Bobby Brown                       | 1969  |
| Bobby Deol                        | 1969  |
| Buffy Childerhose                 | 1969  |
| Carolyn Chiodini-Cable            | 1969  |
| Cate Blanchett                    | 1969  |
| Catherine Zeta-Jones              | 1969  |
| Cayetana Guillén Cuervo           | 1969  |
| Cecilia Dopazo                    | 1969  |
| Christian Slater                  | 1969  |
| Christie Lynn Smith               | 1969  |
| Christina Chambers                | 1969  |
| Christine Rose                    | 1969  |
| Chusa Barbero                     | 1969  |
| Colin Greenwood                   | 1969  |
| Cree Summer                       | 1969  |
| Daniela Escobar                   | 1969  |
| Daniil Spivakovskiy               | 1969  |
| David Novotný                     | 1969  |
| Dmitriy Bobrov                    | 1969  |
| Dominic West                      | 1969  |
| Don Austin                        | 1969  |
| Dwayne Adway                      | 1969  |
| Edward King                       | 1969  |
| Ellen Pompeo                      | 1969  |
| Eric Judor                        | 1969  |
| Eric Ruf                          | 1969  |
| Erik Schrody                      | 1969  |
| Erika Alexander                   | 1969  |
| Erika Eleniak                     | 1969  |
| Faye Wong                         | 1969  |
| Fernando Alves Pinto              | 1969  |
| Fábio Gouveia                     | 1969  |
| Gabriela Muskala                  | 1969  |
| Gardo Versoza                     | 1969  |
| Gerard Butler                     | 1969  |
| Gilles Laurent                    | 1969  |
| Gina Torres                       | 1969  |
| Giorgio Lupano                    | 1969  |
| Goran Susljik                     | 1969  |
| Goya Toledo                       | 1969  |
| Hilmir Snær Guðnason              | 1969  |
| Hye-ri Kim                        | 1969  |
| Héléna Noguerra                   | 1969  |
| Ice Cube                          | 1969  |
| Ivan Shvedoff                     | 1969  |
| Jack Black                        | 1969  |
| Jade Leung                        | 1969  |
| Jason Clarke                      | 1969  |
| Javier Albalá                     | 1969  |
| Javier Bardem                     | 1969  |
| Jay-Z                             | 1969  |
| Jean Garcia                       | 1969  |
| Jennifer Aniston                  | 1969  |
| Jennifer Lopez                    | 1969  |
| Jeremy Gilley                     | 1969  |
| Jerry Della Salla                 | 1969  |
| Joaquín Cortés                    | 1969  |
| Johnny Webb                       | 1969  |
| Judah Friedlander                 | 1969  |
| Jule Böwe                         | 1969  |
| Julie Delpy                       | 1969  |
| Karina Arroyave                   | 1969  |
| Karina Lombard                    | 1969  |
| Kazuki Kitamura                   | 1969  |
| Kellita Smith                     | 1969  |
| Ken Casey                         | 1969  |
| Kevin 'Pondo' Canady              | 1969  |
| Kevin Kolack                      | 1969  |
| Kim Rossi Stuart                  | 1969  |
| Kris Andersson                    | 1969  |
| Lady Jaye Breyer P'Orridge        | 1969  |
| Layon Gray                        | 1969  |
| Lee Irving                        | 1969  |
| Leona Cavalli                     | 1969  |
| Lior Ashkenazi                    | 1969  |
| Lucero                            | 1969  |
| Malia Grayham                     | 1969  |
| Manoj Bajpayee                    | 1969  |
| Marcus Mittermeier                | 1969  |
| Mariah Carey                      | 1969  |
| Mark Chinnery                     | 1969  |
| Martin Cummins                    | 1969  |
| Marzio Frei                       | 1969  |
| Matheus Nachtergaele              | 1969  |
| Matt Socia                        | 1969  |
| Matthew Perry                     | 1969  |
| Matthew Settle                    | 1969  |
| Maurice Barthélémy                | 1969  |
| Mazlan Senario                    | 1969  |
| Meredyth Hunt                     | 1969  |
| Meret Becker                      | 1969  |
| Michael David Cheng               | 1969  |
| Michael E. Rodgers                | 1969  |
| Michael Sheen                     | 1969  |
| Michael V.                        | 1969  |
| Michelle Wolff                    | 1969  |
| Mickey Hardt                      | 1969  |
| Mikio Ohsawa                      | 1969  |
| Mirco Nontschew                   | 1969  |
| Mitsuhiro Oikawa                  | 1969  |
| Mitsuru Meike                     | 1969  |
| Mladen Vulic                      | 1969  |
| Morris Chestnut                   | 1969  |
| Mukesh Tiwari                     | 1969  |
| Mónica López                      | 1969  |
| Nandita Das                       | 1969  |
| Nanu Baharuddin                   | 1969  |
| Natalia Millán                    | 1969  |
| Natasa Barbara Gracner            | 1969  |
| Nathan Anderson                   | 1969  |
| Nebojsa Glogovac                  | 1969  |
| Nick Moran                        | 1969  |
| Nikumoni Baruah                   | 1969  |
| Nina Andresen Borud               | 1969  |
| Nishigandha Wad                   | 1969  |
| Norman Reedus                     | 1969  |
| Pablo Echarri                     | 1969  |
| Pasupathy                         | 1969  |
| Patrick Huard                     | 1969  |
| Paul Adelstein                    | 1969  |
| Paul Rudd                         | 1969  |
| Paul T. Baker                     | 1969  |
| Paula Jai Parker                  | 1969  |
| Paulina Gálvez                    | 1969  |
| Paulina Urrutia                   | 1969  |
| Peter O'Meara                     | 1969  |
| Peter Paige                       | 1969  |
| Pierfrancesco Favino              | 1969  |
| Radoslaw Pazura                   | 1969  |
| Randall Carlton                   | 1969  |
| Rene L. Moreno                    | 1969  |
| Rene Liu                          | 1969  |
| Reno Wilson                       | 1969  |
| Renée Zellweger                   | 1969  |
| Ria Irawan                        | 1969  |
| Richard Douglas                   | 1969  |
| Robert Sean Leonard               | 1969  |
| Robin Padilla                     | 1969  |
| Rosalind Wiseman                  | 1969  |
| Róbert Kardos                     | 1969  |
| Samantha Bee                      | 1969  |
| Santeri Kinnunen                  | 1969  |
| Scott Carson                      | 1969  |
| Scott Cleverdon                   | 1969  |
| Sean Blackman                     | 1969  |
| Sebastian Arenas                  | 1969  |
| Seiichi Tanabe                    | 1969  |
| Serdar Deniz                      | 1969  |
| Sergey Astakhov                   | 1969  |
| Sevy Di Cione                     | 1969  |
| Shea Whigham                      | 1969  |
| Shiang-chyi Chen                  | 1969  |
| Simon Baker                       | 1969  |
| Sohail Khan                       | 1969  |
| Soledad Villamil                  | 1969  |
| Stephanie Romanov                 | 1969  |
| Stephen Moyer                     | 1969  |
| Stuart Laing                      | 1969  |
| Susannah Anderson                 | 1969  |
| Sílvia Buarque                    | 1969  |
| Teri Polo                         | 1969  |
| Thomas Jane                       | 1969  |
| Todd A. Robinson                  | 1969  |
| Tomasz Bednarek                   | 1969  |
| Tomasz Kalczynski                 | 1969  |
| Trey Parker                       | 1969  |
| Uhm Junghwa                       | 1969  |
| Valeria Bertuccelli               | 1969  |
| Varhan Orchestrovich Bauer        | 1969  |
| Vicente Romero                    | 1969  |
| Víctor Ortíz                      | 1969  |
| Wenli Jiang                       | 1969  |
| Wyclef Jean                       | 1969  |
| Yasuko Tomita                     | 1969  |
| Yuriko Ishida                     | 1969  |
| Yôta Kawase                       | 1969  |
| Yûta Sone                         | 1969  |
| Zach Galifianakis                 | 1969  |
| Zoltan Butuc                      | 1969  |
| Ângelo Torres                     | 1969  |
| Éric Berger                       | 1969  |
| Øyvind Hagen-Traberg              | 1969  |
| Aaron Pedersen                    | 1970  |
| Adam Pascal                       | 1970  |
| Alessandra Negrini                | 1970  |
| Ali Marsh                         | 1970  |
| Amanda Lee                        | 1970  |
| Amin Hayayee                      | 1970  |
| Andrea Bendewald                  | 1970  |
| Andreas Brandy                    | 1970  |
| Andrey Egorov                     | 1970  |
| Andy Comeau                       | 1970  |
| Angelica Bridges                  | 1970  |
| Anja Kling                        | 1970  |
| Anthony Anderson                  | 1970  |
| Armando del Río                   | 1970  |
| Arturo Paglia                     | 1970  |
| Athena Demos                      | 1970  |
| Audra McDonald                    | 1970  |
| Aure Atika                        | 1970  |
| Beau van Erven Dorens             | 1970  |
| Benny Ibarra                      | 1970  |
| Beom-su Lee                       | 1970  |
| Beth Orton                        | 1970  |
| Björn Casapietra                  | 1970  |
| Branka Katic                      | 1970  |
| Bruno Salomone                    | 1970  |
| Cadence                           | 1970  |
| Catherine Kellner                 | 1970  |
| Chad Briley                       | 1970  |
| Cheran                            | 1970  |
| Cherry Pie Picache                | 1970  |
| Chris Conrad                      | 1970  |
| Chris O'Donnell                   | 1970  |
| Christopher Allen                 | 1970  |
| Christy Chung                     | 1970  |
| Costel Cascaval                   | 1970  |
| DMX                               | 1970  |
| Dalia El Behairy                  | 1970  |
| Dallas Roberts                    | 1970  |
| Danielle Cormack                  | 1970  |
| David A.R. White                  | 1970  |
| Dean Edwards                      | 1970  |
| Deanne Moore                      | 1970  |
| Deep Katdare                      | 1970  |
| Dennis Newman                     | 1970  |
| Detlef D. Soost                   | 1970  |
| Dominic Purcell                   | 1970  |
| Donatella Finocchiaro             | 1970  |
| Doug Cockle                       | 1970  |
| Eduard Farelo                     | 1970  |
| Elaine Hendrix                    | 1970  |
| Eldridge E. Brown                 | 1970  |
| Elisabetta Rocchetti              | 1970  |
| Elizabeth Berrington              | 1970  |
| Emi Wakui                         | 1970  |
| Erdal Besikçioglu                 | 1970  |
| Erik Jensen                       | 1970  |
| Erik Zabel                        | 1970  |
| Erin McGrew                       | 1970  |
| Erlendur Eiríksson                | 1970  |
| Ernesto Alterio                   | 1970  |
| Ethan Hawke                       | 1970  |
| Ettore Bassi                      | 1970  |
| Eva Dorrepaal                     | 1970  |
| Fabio Fulco                       | 1970  |
| Filippo Nigro                     | 1970  |
| Flavio Sciolè                     | 1970  |
| Flex Alexander                    | 1970  |
| Gerardo Chendo                    | 1970  |
| Gina Philips                      | 1970  |
| Goran Navojec                     | 1970  |
| Gregory Abbey                     | 1970  |
| Grégori Baquet                    | 1970  |
| Guillermo Toledo                  | 1970  |
| Gustavo Salmerón                  | 1970  |
| Gyözö Szabó                       | 1970  |
| Hansi Breier                      | 1970  |
| Heather Graham                    | 1970  |
| Hee-soon Park                     | 1970  |
| Heinrich Schmieder                | 1970  |
| Helen Sjöholm                     | 1970  |
| Henry Simmons                     | 1970  |
| Hidetaka Yoshioka                 | 1970  |
| Hilmi Sözer                       | 1970  |
| Hiroyuki Miyasako                 | 1970  |
| Ho Lim                            | 1970  |
| Honglei Sun                       | 1970  |
| Hyun-Sung Jang                    | 1970  |
| Höng Tao                          | 1970  |
| Ingrid Veninger                   | 1970  |
| Izabella Scorupco                 | 1970  |
| JR Bourne                         | 1970  |
| Jake Canuso                       | 1970  |
| James Watson                      | 1970  |
| Jan Henrik Stahlberg              | 1970  |
| Jason Bentley                     | 1970  |
| Jason Lee                         | 1970  |
| Jatin Bora                        | 1970  |
| Javier Cárdenas                   | 1970  |
| Jay Mohr                          | 1970  |
| Jean-Luc Julien                   | 1970  |
| Jeff Anderson                     | 1970  |
| Jianbin Chen                      | 1970  |
| Jimmy Sheirgill                   | 1970  |
| John August                       | 1970  |
| John Cass                         | 1970  |
| John Nicholson                    | 1970  |
| John Tague                        | 1970  |
| Johnny Alonso                     | 1970  |
| Johnny Messner                    | 1970  |
| Jonathan Zaccaï                   | 1970  |
| Jorge Dieppa                      | 1970  |
| Joseph Fiennes                    | 1970  |
| João Miguel                       | 1970  |
| Julia Jäger                       | 1970  |
| Julia Richter                     | 1970  |
| Julien Boisselier                 | 1970  |
| Jun-ho Jeong                      | 1970  |
| Jung-min Hwang                    | 1970  |
| Kaoru Okunuki                     | 1970  |
| Karen Mok                         | 1970  |
| Karina Barum                      | 1970  |
| Kashmira Shah                     | 1970  |
| Ken Leung                         | 1970  |
| Kevin J. Bottum                   | 1970  |
| Kevin Smith                       | 1970  |
| Kim Hye-su                        | 1970  |
| Kimberly Page                     | 1970  |
| Konstantinos Kappas               | 1970  |
| Krissada Sukosol                  | 1970  |
| Kristin Richardson                | 1970  |
| Krisztina Bíró                    | 1970  |
| Krzysztof Banaszyk                | 1970  |
| Kylie Ireland                     | 1970  |
| Lee Byung-hun                     | 1970  |
| Leleti Khumalo                    | 1970  |
| Leonardo Sbaraglia                | 1970  |
| Liat Ekta                         | 1970  |
| Linda Carol                       | 1970  |
| Loene Carmen                      | 1970  |
| Lolita Cortés                     | 1970  |
| Louis Koo                         | 1970  |
| Louise Lombard                    | 1970  |
| Luciano Cruz-Coke                 | 1970  |
| Luciano Scarpa                    | 1970  |
| Madhavan                          | 1970  |
| Maki Mizuno                       | 1970  |
| Maki Sakai                        | 1970  |
| Manisha Koirala                   | 1970  |
| Marc Cartes                       | 1970  |
| Marcel Hensema                    | 1970  |
| Marie-Josée Croze                 | 1970  |
| Marina Foïs                       | 1970  |
| Mariya Kivva                      | 1970  |
| Martin Forsström                  | 1970  |
| Massimo Poggio                    | 1970  |
| Matt Damon                        | 1970  |
| Matt Letscher                     | 1970  |
| Matthew Lillard                   | 1970  |
| Matthias Manz                     | 1970  |
| Max Malatesta                     | 1970  |
| Mayu Tsuruta                      | 1970  |
| Mayuko Sasaki                     | 1970  |
| Michelle Shelton Huff             | 1970  |
| Milan Pavlovic                    | 1970  |
| Mona Ambegaonkar                  | 1970  |
| Morgan Spurlock                   | 1970  |
| N'Bushe Wright                    | 1970  |
| Nae                               | 1970  |
| Nancy Tate                        | 1970  |
| Naomi Campbell                    | 1970  |
| Naomi Klein                       | 1970  |
| Natasha Gregson Wagner            | 1970  |
| Nele Hollinderbäumer              | 1970  |
| Nicholas Irons                    | 1970  |
| Nicole Ohliger                    | 1970  |
| Nicole de Boer                    | 1970  |
| Nikolaj Coster-Waldau             | 1970  |
| Ninel Conde                       | 1970  |
| Ning Ding                         | 1970  |
| Nishikant Kamat                   | 1970  |
| Oded Fehr                         | 1970  |
| Pablo Schwarz                     | 1970  |
| Paolo Sorrentino                  | 1970  |
| Paraskeva Djukelova               | 1970  |
| Parivash Nazarieh                 | 1970  |
| Park Won-Sang                     | 1970  |
| Patrick Labbé                     | 1970  |
| Pilar Castro                      | 1970  |
| Przemyslaw Bluszcz                | 1970  |
| Queen Latifah                     | 1970  |
| Rachel Weisz                      | 1970  |
| Raekwon                           | 1970  |
| Rafael Spregelburd                | 1970  |
| Ramya Krishnan                    | 1970  |
| Reiko Kagami                      | 1970  |
| Renton Kirk                       | 1970  |
| Richard Lidberg                   | 1970  |
| Ricky Schroder                    | 1970  |
| Rob Riggle                        | 1970  |
| Roberto Sosa                      | 1970  |
| Roman Knizka                      | 1970  |
| Roman Wyden                       | 1970  |
| Rostislav Bershauer               | 1970  |
| Rupert Degas                      | 1970  |
| Ryûji Harada                      | 1970  |
| Sabrina Paravicini                | 1970  |
| Sadao Abe                         | 1970  |
| Safak Sezer                       | 1970  |
| Saif Ali Khan                     | 1970  |
| Sally Phillips                    | 1970  |
| Salmon Sakeyama                   | 1970  |
| Salvador del Solar                | 1970  |
| Samantha Mathis                   | 1970  |
| Sarah Silverman                   | 1970  |
| Satsuki Yukino                    | 1970  |
| Scarface                          | 1970  |
| Seiji Chihara                     | 1970  |
| Seung-Won Cha                     | 1970  |
| Shanti Roney                      | 1970  |
| Shôko Aida                        | 1970  |
| Simon Delaney                     | 1970  |
| Simon Pegg                        | 1970  |
| Soo-Ro Kim                        | 1970  |
| Sophie Chin Man Ngan              | 1970  |
| Sophie Dion                       | 1970  |
| Stefan Valdobrev                  | 1970  |
| Stephanie Moore                   | 1970  |
| Steve Jackson                     | 1970  |
| Stuart Wolfenden                  | 1970  |
| Sung-Jae Lee                      | 1970  |
| Susan Egan                        | 1970  |
| Sílvia Bel                        | 1970  |
| Tabu                              | 1970  |
| Tarcy Su                          | 1970  |
| Thanayong Wongtrakul              | 1970  |
| Tim Sherrod                       | 1970  |
| Tina Fey                          | 1970  |
| Todd Wall                         | 1970  |
| Tom Everett Scott                 | 1970  |
| Tom George                        | 1970  |
| Tomohiro Okada                    | 1970  |
| Tristán Ulloa                     | 1970  |
| Ulf G. Dahlmann                   | 1970  |
| Uma Thurman                       | 1970  |
| Uri Hochman                       | 1970  |
| Valerio Bevilacqua                | 1970  |
| Vassilis Haralambopoulos          | 1970  |
| Velibor Topic                     | 1970  |
| Vince Vaughn                      | 1970  |
| Vince Vieluf                      | 1970  |
| Visa Koiso-Kanttila               | 1970  |
| Viviana Rodríguez                 | 1970  |
| Víctor Benjumea                   | 1970  |
| Wayne Foster                      | 1970  |
| Will Hodgkinson                   | 1970  |
| Will Oldham                       | 1970  |
| Woo-seong Kam                     | 1970  |
| Woody Jackson                     | 1970  |
| Yakan Nabe                        | 1970  |
| Yancy Butler                      | 1970  |
| Yashpal Sharma                    | 1970  |
| Yasufumi Hayashi                  | 1970  |
| Yee-Man Man                       | 1970  |
| Yoshinori Horimoto                | 1970  |
| Yuki Matsuoka                     | 1970  |
| Yumika Hayashi                    | 1970  |
| Zack Ward                         | 1970  |
| Åsmund Brede Eike                 | 1970  |
| Adam Vanderwielen                 | 1971  |
| Adriana Karembeu                  | 1971  |
| Adriano Giannini                  | 1971  |
| Agata Kulesza                     | 1971  |
| Ahmed Ezz                         | 1971  |
| Ajith Kumar                       | 1971  |
| Alan Tudyk                        | 1971  |
| Alejandro Fernández               | 1971  |
| Alexander Chaplin                 | 1971  |
| Alexander Nevsky                  | 1971  |
| Alexandre Brasseur                | 1971  |
| Amira Casar                       | 1971  |
| Amy Mastura                       | 1971  |
| Amy Poehler                       | 1971  |
| Amy Rydell                        | 1971  |
| Andoni Gracia                     | 1971  |
| Andrew Gurland                    | 1971  |
| Anna-Lena Strindlund              | 1971  |
| Annabeth Gish                     | 1971  |
| Anthony Maddalena                 | 1971  |
| Antje Westermann                  | 1971  |
| Ashley Artus                      | 1971  |
| Assen Blatechki                   | 1971  |
| Asuka Kurosawa                    | 1971  |
| Athena Chu                        | 1971  |
| Azhar Sulaiman                    | 1971  |
| Barney Cheng                      | 1971  |
| Basem Samrah                      | 1971  |
| Beata Dorf                        | 1971  |
| Bibiana Beglau                    | 1971  |
| Bipasha Hayat                     | 1971  |
| Boris Milivojevic                 | 1971  |
| Brent Roam                        | 1971  |
| Bridget Moynahan                  | 1971  |
| Brooke Burke                      | 1971  |
| Caco Ciocler                      | 1971  |
| Cara Buono                        | 1971  |
| Caroline Peters                   | 1971  |
| Cenk Durmazel                     | 1971  |
| Chan Jung                         | 1971  |
| Charlotte Gainsbourg              | 1971  |
| Chatthapong Phantana-Angkul       | 1971  |
| Chris Weber                       | 1971  |
| Christian Lessiak                 | 1971  |
| Christina Applegate               | 1971  |
| Christine Döring                  | 1971  |
| Christine Taylor                  | 1971  |
| Christopher Ming-Shun Lee         | 1971  |
| Claire Forlani                    | 1971  |
| Claudia Gerini                    | 1971  |
| Colleen O'Shaughnessey            | 1971  |
| Corey Feldman                     | 1971  |
| Cris Villanueva                   | 1971  |
| Damian Lewis                      | 1971  |
| Darby Stanchfield                 | 1971  |
| David Arquette                    | 1971  |
| David Nathan                      | 1971  |
| David Ramsey                      | 1971  |
| David Selvas                      | 1971  |
| Denise Richards                   | 1971  |
| Dessy Tenekedjieva                | 1971  |
| Deven May                         | 1971  |
| Diego Martínez Vignatti           | 1971  |
| Dina Korzun                       | 1971  |
| Divya Dutta                       | 1971  |
| Dmitriy Pustilnik                 | 1971  |
| Dmitriy Vysotskiy                 | 1971  |
| Dolphin                           | 1971  |
| Dorian Boguta                     | 1971  |
| Dotan Baer                        | 1971  |
| Dru Mouser                        | 1971  |
| Edward Piccin                     | 1971  |
| Eisa Davis                        | 1971  |
| Elisa Donovan                     | 1971  |
| Emil Beheshti                     | 1971  |
| Emily Mortimer                    | 1971  |
| Ewan McGregor                     | 1971  |
| Floriane Daniel                   | 1971  |
| Flávio Teco Padaratz              | 1971  |
| Ford Austin                       | 1971  |
| Francisca Imboden                 | 1971  |
| Frank Giering                     | 1971  |
| Fábio Assunção                    | 1971  |
| Geneva Carr                       | 1971  |
| Giovanni Ciccia                   | 1971  |
| Grant George                      | 1971  |
| Grégori Derangère                 | 1971  |
| Guillaume Depardieu               | 1971  |
| Géraldine Pailhas                 | 1971  |
| Harriet Lenabe                    | 1971  |
| Heather Craney                    | 1971  |
| Hediyeh Tehrani                   | 1971  |
| Henry Thomas                      | 1971  |
| Hidetoshi Nishijima               | 1971  |
| Hotaru Hazuki                     | 1971  |
| Iben Hjejle                       | 1971  |
| Idil Üner                         | 1971  |
| Idina Menzel                      | 1971  |
| Indrani Haldar                    | 1971  |
| Ipek Tuzcuoglu                    | 1971  |
| Isabelle Carré                    | 1971  |
| Ivan Mathias Petersson            | 1971  |
| Jada Pinkett Smith                | 1971  |
| Jae-yeong Jeong                   | 1971  |
| Jaime Ordóñez                     | 1971  |
| Jake Broder                       | 1971  |
| James Callis                      | 1971  |
| Janiece Jary                      | 1971  |
| Jason Chan                        | 1971  |
| Jason Ellis                       | 1971  |
| Jason Loughridge                  | 1971  |
| Javier Gutiérrez                  | 1971  |
| Jay Sefton                        | 1971  |
| Jennifer Schwalbach Smith         | 1971  |
| Jeong Woong-in                    | 1971  |
| Jessalyn Gilsig                   | 1971  |
| Johanna Black                     | 1971  |
| John Ross Bowie                   | 1971  |
| Johnny Knoxville                  | 1971  |
| Johnny Vegas                      | 1971  |
| Jonathan David Cook               | 1971  |
| Jonny Greenwood                   | 1971  |
| Josh Charles                      | 1971  |
| Josh Lucas                        | 1971  |
| José Airosa                       | 1971  |
| Julianne Nicholson                | 1971  |
| Julie Foudy                       | 1971  |
| Kalabhavan Mani                   | 1971  |
| Kari Ketonen                      | 1971  |
